   3.1442712669202088e+01    1.9117782543021217e-01
   3.1780445523454372e+01    3.4924813070605359e-01
   2.9828840280159842e+01    2.7508444911872376e-01
   3.0286500456550844e+01    3.0727617885711117e-01
   3.0633196749990546e+01    3.1205396927090806e-01
   3.0970567845266849e+01    4.9311777897596248e-01
   3.1405287826343095e+01    5.7451491247255126e-01
   3.1756340814954829e+01    6.6963732440258916e-01
   2.8272231024678707e+01    2.0142204726718416e-01
   2.8625750079415702e+01    3.0191300786407954e-01
   2.8960418049273702e+01    4.2024972709417668e-01
   2.9381059955730226e+01    4.8709621314143609e-01
   2.9741082228827029e+01    5.9452037868708363e-01
   3.0123134779239784e+01    6.7180807310167856e-01
   3.0511219676813820e+01    7.7152209622100287e-01
   3.0829502627918075e+01    8.9745513694288248e-01
   3.1243976446412642e+01    9.5875470831328191e-01
   3.1635932229977332e+01    9.9025579665154440e-01
   3.1985195908034665e+01    1.1570285031118981e+00
   2.6657900753988237e+01    2.1864139782651515e-01
   2.6987424212448254e+01    4.1511731546229941e-01
   2.7431855181331926e+01    3.8083621655747851e-01
   2.7847537028004783e+01    4.9316311250652417e-01
   2.8096821436325580e+01    5.9361786473194667e-01
   2.8516046832321432e+01    7.0265695611916612e-01
   2.8909418476869281e+01    7.7650794026202252e-01
   2.9286010869811658e+01    8.6597184428853669e-01
   2.9705302512514059e+01    9.4648010285780804e-01
   3.0023445825952543e+01    1.0583433822721708e+00
   3.0446471964367412e+01    1.1098578604506513e+00
   3.0779609115722057e+01    1.2416058682094686e+00
   3.1183349019322737e+01    1.3344428986589822e+00
   3.1512526955744658e+01    1.4349458421160333e+00
   3.1862335545437251e+01    1.5295729624929713e+00
   2.5128421473272496e+01    1.9285985528865573e-01
   2.5406977183726333e+01    3.2723200550515602e-01
   2.5858347170382519e+01    3.6171607912303066e-01
   2.6194694689094852e+01    5.0220799617435730e-01
   2.6581132511690310e+01    5.7765948775794795e-01
   2.6831541815067450e+01    7.3269087475056716e-01
   2.7291536863125639e+01    8.1334662966354276e-01
   2.7653510166678128e+01    9.2735493846739248e-01
   2.8091016406294624e+01    9.5502846096526239e-01
   2.8418226425845454e+01    1.0949049396179504e+00
   2.8841173328003464e+01    1.1248861206751164e+00
   2.9195384076294157e+01    1.2511888439986540e+00
   2.9498043845770013e+01    1.3878375492962469e+00
   2.9928505202779018e+01    1.4358592672934258e+00
   3.0276097125712194e+01    1.5531400984531687e+00
   3.0716392221779000e+01    1.5870252888542675e+00
   3.1031601195803770e+01    1.7402654818076866e+00
   3.1433125731600061e+01    1.8074940684666951e+00
   3.1848426984449009e+01    1.8189161697357035e+00
   2.3469099946670820e+01    2.2567622002729720e-01
   2.3846100860970264e+01    3.2699414735476046e-01
   2.4172959513185365e+01    4.1869734593731961e-01
   2.4587994480253077e+01    5.1367302790712088e-01
   2.4965885178748362e+01    6.0209783285704932e-01
   2.5358817127018412e+01    6.7899934794109973e-01
   2.5690481263368561e+01    8.6902308965499775e-01
   2.6095262279426123e+01    8.7056507917161130e-01
   2.6415750206694518e+01    1.0175286564702808e+00
   2.6843037567086686e+01    1.0609153132324058e+00
   2.7220459992293499e+01    1.1564644968376889e+00
   2.7526885432402548e+01    1.2519078805557440e+00
   2.8034884013087492e+01    1.2723823994317618e+00
   2.8339936457729387e+01    1.4391189949422696e+00
   2.8694951908661423e+01    1.5979184556348878e+00
   2.9106909001784551e+01    1.5776967783555418e+00
   2.9397036453126898e+01    1.8122322667311646e+00
   2.9871601230283808e+01    1.8067343746171529e+00
   3.0213459565712707e+01    1.9038084015326482e+00
   3.0579851914278702e+01    1.9990290144629856e+00
   3.0955095991899498e+01    2.0901962382208925e+00
   3.1394571447342109e+01    2.1695405681351545e+00
   3.1695297072777670e+01    2.2819973401029170e+00
   2.1847872874246324e+01    2.3065243231676624e-01
   2.2254909525714215e+01    3.1452076930575606e-01
   2.2594135528773961e+01    4.2554360533111041e-01
   2.2996198481430365e+01    5.3476429063158293e-01
   2.3413870976687345e+01    5.7353283752180084e-01
   2.3705932572069994e+01    7.8467349632201167e-01
   2.4131285788421859e+01    7.5567374073808091e-01
   2.4513886497857452e+01    8.6869412929354328e-01
   2.4844877126024326e+01    9.7800658576691535e-01
   2.5225274807728322e+01    1.0903863297013736e+00
   2.5641061220281131e+01    1.1250912906221715e+00
   2.5983628135679126e+01    1.2764587801082314e+00
   2.6415485869345829e+01    1.3185983750934001e+00
   2.6747996274898298e+01    1.4381822535220807e+00
   2.7135029018897686e+01    1.5002133314178625e+00
   2.7523215884441608e+01    1.5790138538086380e+00
   2.7843590802622359e+01    1.8062764929689288e+00
   2.8256772810339175e+01    1.8047658082685483e+00
   2.8664534278714036e+01    1.8306147535829367e+00
   2.9016476402044098e+01    1.9638567544699934e+00
   2.9325519886016970e+01    2.1500088957679684e+00
   2.9789307233286468e+01    2.1398567178844519e+00
   3.0131587729100257e+01    2.2705679646857382e+00
   3.0519495319312636e+01    2.3469611337186329e+00
   3.0843841143021383e+01    2.5015085300669173e+00
   3.1228059051469856e+01    2.5547085972406247e+00
   3.1619164668967134e+01    2.6348461989919647e+00
   3.1994122976481240e+01    2.7409805671401553e+00
   2.0319851670552232e+01    1.9913542528460593e-01
   2.0700559802508501e+01    2.4908592263780760e-01
   2.1076011712934168e+01    3.9901925535910426e-01
   2.1400702409203493e+01    5.1861061576876033e-01
   2.1792206156417599e+01    5.9406262693436296e-01
   2.2149282399505402e+01    7.1384881760903196e-01
   2.2529972346091245e+01    7.9192835501017200e-01
   2.2877568815367031e+01    9.3232246724248302e-01
   2.3324448963960563e+01    9.5509860453690520e-01
   2.3591463458969102e+01    1.1170156871980392e+00
   2.4031846883977980e+01    1.1638069050948996e+00
   2.4401272292540003e+01    1.2634233766914393e+00
   2.4780395699359158e+01    1.3464776520680888e+00
   2.5234311637874967e+01    1.4023459677175372e+00
   2.5579119900177954e+01    1.4754284900643959e+00
   2.5897597694536774e+01    1.6753803399190623e+00
   2.6252469610937951e+01    1.7765835500330136e+00
   2.6655372987499039e+01    1.8121112690700811e+00
   2.7083455308369821e+01    1.9057211777626955e+00
   2.7461240142030121e+01    1.9377734776681175e+00
   2.7836952492939389e+01    2.0646991148764942e+00
   2.8155677088753990e+01    2.1650334539705969e+00
   2.8484665377741472e+01    2.2827165715032609e+00
   2.8965934711287904e+01    2.3362896985617057e+00
   2.9176288138391929e+01    2.5658484355815219e+00
   2.9620104701546207e+01    2.5617311378215941e+00
   3.0011183040987852e+01    2.6707747106036681e+00
   3.0400663665742069e+01    2.7438828223646268e+00
   3.0786787141220167e+01    2.8210061989678730e+00
   3.1155615030468201e+01    2.9157351574191961e+00
   3.1528707389081102e+01    3.0237221601795254e+00
   3.1905993424009726e+01    3.1047961786122968e+00
   1.8631828433598354e+01    2.5440078549325790e-01
   1.9067840874929864e+01    3.5553962589067684e-01
   1.9408111237834071e+01    4.4674820188197678e-01
   1.9829527321488730e+01    5.0267172312021791e-01
   2.0200557588990836e+01    5.9349543822032935e-01
   2.0571923636368311e+01    6.9225869120513639e-01
   2.1006068829843588e+01    6.9192427523255451e-01
   2.1406300255907098e+01    8.1415457969246519e-01
   2.1649069105795295e+01    1.0254474760222412e+00
   2.2026976041228462e+01    1.1279856871687088e+00
   2.2484540094947210e+01    1.1147237459946113e+00
   2.2842080064980877e+01    1.2183372970630135e+00
   2.3190251971335140e+01    1.3525260413239935e+00
   2.3511712815921324e+01    1.4529006480240390e+00
   2.3985135811606494e+01    1.4890503067296719e+00
   2.4287167536325143e+01    1.6688011976377273e+00
   2.4690464496260446e+01    1.7223641278991833e+00
   2.5068627325834605e+01    1.8587438845577271e+00
   2.5404989782529785e+01    1.9309791634859930e+00
   2.5812749951949623e+01    1.9969443864824132e+00
   2.6189993770839752e+01    2.0916947127439873e+00
   2.6573238112492920e+01    2.1630021480940229e+00
   2.6976007047208356e+01    2.2409504910370908e+00
   2.7324879090324018e+01    2.3153278117582738e+00
   2.7679725027624592e+01    2.5003819463690324e+00
   2.8012652397741824e+01    2.6035400838037686e+00
   2.8481184178259941e+01    2.6125905529782325e+00
   2.8813804345512477e+01    2.7403752540959787e+00
   2.9188900991737324e+01    2.8357968153695228e+00
   2.9570383950369237e+01    2.8885819963065131e+00
   2.9942315043184944e+01    3.0175814801687095e+00
   3.0293923335072190e+01    3.1285597815208455e+00
   3.0639859739819094e+01    3.2282508131361314e+00
   3.1031484289851029e+01    3.3196591878954362e+00
   3.1440103718023490e+01    3.3919060275234729e+00
   3.1730227272500745e+01    3.4953540267732475e+00
   1.7149794134846285e+01    1.7689461983209637e-01
   1.7428592100413294e+01    3.3415229234613070e-01
   1.7889622415630726e+01    3.7123727661096934e-01
   1.8234960002108608e+01    4.9686643329825680e-01
   1.8653993152759959e+01    5.5685841158728211e-01
   1.9002859350577982e+01    6.0317616037555399e-01
   1.9341624224601929e+01    8.2682250873115071e-01
   1.9789009666702292e+01    8.0777106003871180e-01
   2.0118533125162308e+01    9.4748627342437275e-01
   2.0491243590996270e+01    1.0516746120937366e+00
   2.0855352376618775e+01    1.1548643790834636e+00
   2.1197309432629986e+01    1.2745208041505935e+00
   2.1536901091530797e+01    1.4396841702760059e+00
   2.2005695260965059e+01    1.4285306929072892e+00
   2.2379791062338967e+01    1.5154863797178106e+00
   2.2714572690762125e+01    1.6322052179836413e+00
   2.3099044544919042e+01    1.7241658434741296e+00
   2.3450687908592105e+01    1.8325266854922142e+00
   2.3830034086198978e+01    1.9202923357119555e+00
   2.4235532125433330e+01    1.9573364548515366e+00
   2.4605053656667607e+01    2.0579557846793142e+00
   2.5039627505302924e+01    2.0921287585674024e+00
   2.5284133058066796e+01    2.3139646883493490e+00
   2.5721901037121917e+01    2.3659464656000235e+00
   2.6075168094583010e+01    2.4674310293735644e+00
   2.6482969181086304e+01    2.5093625967106110e+00
   2.6837828757414691e+01    2.6675068644858850e+00
   2.7232175267712876e+01    2.6813895113212696e+00
   2.7590924564879863e+01    2.8383096438758733e+00
   2.7960248005471996e+01    2.9454105644622004e+00
   2.8341806303495680e+01    3.0109868153747610e+00
   2.8677509540512922e+01    3.1637617875840345e+00
   2.9089077596604433e+01    3.2200318700243922e+00
   2.9418851103907802e+01    3.3741055374730817e+00
   2.9840686750037285e+01    3.4141496582031734e+00
   3.0143870647867924e+01    3.5683562736992269e+00
   3.0603246743854115e+01    3.5766698456849322e+00
   3.0987243829947410e+01    3.6418829087709867e+00
   3.1335969091144630e+01    3.7673131889483416e+00
   3.1745242543174907e+01    3.8497114270868757e+00
   1.5515107290396559e+01    2.7609825754086742e-01
   1.5902247847663476e+01    3.1779733790656911e-01
   1.6298925332763748e+01    4.0701243359178135e-01
   1.6578488382843677e+01    5.5993102476399337e-01
   1.7066024524934381e+01    5.7131480685960412e-01
   1.7411811549852789e+01    6.6523730908028988e-01
   1.7769639238425693e+01    7.7622242994633583e-01
   1.8118773670457497e+01    9.3486731499033393e-01
   1.8510625537619756e+01    9.9513778923788188e-01
   1.8892993734104902e+01    1.0272108074760389e+00
   1.9243232277912568e+01    1.2072911783275611e+00
   1.9623704649530815e+01    1.2584644859673011e+00
   1.9962083084433214e+01    1.3512171492875891e+00
   2.0385432013173137e+01    1.4476022754026998e+00
   2.0770939134489300e+01    1.5259497222788643e+00
   2.1056819002882168e+01    1.6855908408834446e+00
   2.1520614143881854e+01    1.7031794713683741e+00
   2.1888181397272859e+01    1.8115546018917934e+00
   2.2328182280025278e+01    1.8549971786679782e+00
   2.2631440218292646e+01    2.0077614344982511e+00
   2.3016260192397713e+01    2.0639287695957025e+00
   2.3402369379370473e+01    2.1670854132321540e+00
   2.3770848499192837e+01    2.2255600821501438e+00
   2.4149539353986860e+01    2.3362160478114808e+00
   2.4502411529118707e+01    2.4724383061725863e+00
   2.4822308431848263e+01    2.5947799960263556e+00
   2.5243864153168690e+01    2.6607068998493779e+00
   2.5648336667406525e+01    2.7265457345213382e+00
   2.6055178475619847e+01    2.7760393634112401e+00
   2.6385900220095426e+01    2.9300335997598186e+00
   2.6806207645631616e+01    2.9548058412494900e+00
   2.7175166729337722e+01    3.0597619272895846e+00
   2.7499005960584608e+01    3.2101765033653278e+00
   2.7875535354208012e+01    3.3077933635880354e+00
   2.8287847711531956e+01    3.3684310524226841e+00
   2.8665579288036010e+01    3.4759438716491577e+00
   2.8981590366792062e+01    3.6125140551151613e+00
   2.9386170044819906e+01    3.6716041039788139e+00
   2.9750350922446604e+01    3.7736098734583114e+00
   3.0443811054987592e+01    3.9696677159227796e+00
   3.0868914871973615e+01    4.0541268111648296e+00
   3.1213410086114273e+01    4.1751922127534575e+00
   3.1641452139379112e+01    4.2160485051163210e+00
   3.2037577568591459e+01    4.2456610427358532e+00
   1.3951134908325482e+01    1.7290185289093490e-01
   1.4316925191234869e+01    2.5227665629021023e-01
   1.4674717158544439e+01    4.2292967265996656e-01
   1.5021370586468137e+01    5.2810889968996222e-01
   1.5413598501111704e+01    6.0857604633252060e-01
   1.5845073692521945e+01    6.1826754981449772e-01
   1.6153539141506272e+01    8.4209757041139599e-01
   1.6558121417444180e+01    8.6994210033902108e-01
   1.6888611298446826e+01    1.0154171401205787e+00
   1.7301913459503954e+01    1.0676873503357585e+00
   1.7688781236214481e+01    1.1406371194785083e+00
   1.8032819867661942e+01    1.2817883276503006e+00
   1.8472792173403690e+01    1.2962726504557767e+00
   1.8782098695770220e+01    1.4420144306528313e+00
   1.9261142269872025e+01    1.4925236475332682e+00
   1.9568617265645656e+01    1.6247161577034961e+00
   1.9953395673189750e+01    1.6843254638405589e+00
   2.0284736369737324e+01    1.8239648182524437e+00
   2.0687197452110549e+01    1.8959549194187177e+00
   2.1057682158499883e+01    1.9938026039503320e+00
