-2.8046e-01 7.9315e-01
1.1820e-01 3.6062e-01
-3.5869e-01 -7.3497e-01
4.4886e-01 1.9131e-01
5.9055e-01 -8.7554e-01
7.7244e-01 4.6844e-01
2.2869e-01 -5.6354e-01
-3.1994e-01 4.7052e-02
5.4972e-01 7.8447e-01
-6.2149e-01 -1.3285e-01
8.3801e-01 -7.0908e-03
-2.3999e-01 -4.0385e-01
-3.4822e-01 4.9060e-01
6.8296e-01 -3.2820e-01
-7.1961e-01 2.9584e-01
-6.5831e-01 -6.4117e-01
8.4620e-01 8.0408e-01
2.1516e-01 -2.2410e-01
1.4815e-01 -8.8289e-01
-6.2219e-01 6.8072e-01
4.2800e-01 4.9289e-01
2.2401e-01 8.3478e-01
8.3902e-01 -6.2652e-01
2.0748e-02 6.2588e-01
-2.2586e-02 1.7860e-02
-8.5231e-01 -4.2097e-01
-8.1486e-01 -8.8324e-01
5.1736e-01 -6.0048e-01
-8.8270e-01 7.7569e-01
4.7897e-01 -1.2592e-01
-8.6163e-01 2.9361e-02
-3.1265e-02 -6.6646e-01
